input_text,target_text
"Day: Saturday, Time: 00:00 - 03:00, Score: 80
Hourly: 01(76), 01(85), 02(76), 02(83), 03(68), 03(85), 04(78), 04(81), 05(78), 05(77), 06(78), 06(74), 07(65), 07(66), 08(70), 08(66), 09(77), 09(73), 10(71), 10(71), 11(71), 11(74), 12(70), 12(70), 13(72), 13(65), 14(66), 14(64), 15(64), 15(65), 16(67), 16(71), 17(65), 17(69), 18(61), 18(65), 19(66), 19(68), 20(66), 20(60), 21(69), 21(65), 22(67), 22(72), 23(54), 23(69)
Daily Avg: 70.3, Peak: 01(85)","Saturday's late night window (00:00 - 03:00) shows strong performance with 80/100, capturing audiences during quiet nighttime engagement.
Traceback:
- Peak: 01:00 (85), +21% vs daily avg (70.3)
- vs Early Morning 03:00 - 06:00 (avg 77.8): +3% improvement
- vs Late Morning 09:00 - 12:00 (avg 72.8): +10% improvement
- vs Morning 06:00 - 09:00 (avg 69.8): +15% improvement"
"Day: Sunday, Time: 15:00 - 18:00, Score: 70
Hourly: 01(66), 01(70), 02(60), 02(65), 03(48), 03(66), 04(52), 04(68), 05(58), 05(64), 06(59), 06(62), 07(60), 07(62), 08(56), 08(71), 09(71), 09(66), 10(71), 10(61), 11(62), 11(64), 12(69), 12(55), 13(67), 13(69), 14(66), 14(62), 15(63), 15(67), 16(72), 16(71), 17(81), 17(69), 18(60), 18(69), 19(70), 19(66), 20(71), 20(57), 21(74), 21(68), 22(69), 22(65), 23(61), 23(75)
Daily Avg: 65.2, Peak: 17(81)","The 15:00 - 18:00 slot on Sunday delivers 70/100 engagement, reaching users during end-of-workday checks.
Traceback:
- Peak: 17:00 (81), +24% vs daily avg (65.2)
- vs Night 21:00 - 00:00 (avg 68.7): +3% improvement
- vs Late Morning 09:00 - 12:00 (avg 65.8): +7% improvement
- vs Evening 18:00 - 21:00 (avg 65.5): +8% improvement"
"Day: Monday, Time: 09:00 - 12:00, Score: 71
Hourly: 01(15), 01(18), 02(14), 02(13), 03(15), 03(20), 04(28), 04(26), 05(32), 05(33), 06(41), 06(40), 07(64), 07(47), 08(84), 08(58), 09(82), 09(66), 10(65), 10(80), 11(57), 11(76), 12(49), 12(55), 13(56), 13(72), 13(55), 14(69), 14(55), 15(46), 15(61), 16(57), 16(42), 17(50), 17(43), 18(54), 18(41), 19(64), 19(47), 20(44), 20(63), 21(55), 21(44), 22(33), 22(48), 23(34), 23(24)
Daily Avg: 47.6, Peak: 09(82)","Monday late morning captures users during coffee break scrolling, with a commanding 71/100 engagement score.
Traceback:
- Peak: 09:00 (82), +72% vs daily avg (47.6)
- vs Afternoon 12:00 - 15:00 (avg 58.7): +21% improvement
- vs Morning 06:00 - 09:00 (avg 55.7): +27% improvement
- vs Evening 18:00 - 21:00 (avg 52.2): +36% improvement"
"Day: Tuesday, Time: 09:00 - 12:00, Score: 78
Hourly: 01(20), 01(16), 02(18), 02(15), 03(17), 03(18), 03(24), 04(28), 04(28), 04(36), 05(49), 05(37), 05(43), 06(49), 06(41), 06(60), 07(90), 07(46), 07(82), 08(53), 08(100), 08(98), 09(90), 09(100), 09(60), 10(88), 10(95), 10(57), 11(80), 11(77), 11(51), 12(42), 12(63), 12(64), 13(37), 13(67), 14(41), 14(67), 15(36), 15(59), 16(34), 16(54), 17(34), 17(48), 18(32), 18(53), 19(37), 19(55), 20(58), 20(35), 21(31), 21(56), 22(27), 22(45), 23(21), 23(35)
Daily Avg: 49.9, Peak: 09(100)","Tuesday's late morning window (09:00 - 12:00) shows strong performance with 78/100, capturing audiences during mid-morning work breaks.
Traceback:
- Peak: 09:00 (100), +100% vs daily avg (49.9)
- vs Morning 06:00 - 09:00 (avg 68.8): +13% improvement
- vs Afternoon 12:00 - 15:00 (avg 54.4): +43% improvement
- vs Evening 18:00 - 21:00 (avg 45.0): +72% improvement"
"Day: Wednesday, Time: 09:00 - 12:00, Score: 66
Hourly: 01(23), 01(16), 02(24), 02(13), 03(24), 03(15), 04(35), 04(21), 05(46), 05(30), 06(58), 06(36), 07(75), 07(37), 08(93), 08(43), 09(49), 09(97), 10(42), 10(93), 11(40), 11(78), 12(34), 12(63), 13(33), 13(64), 14(35), 14(66), 15(60), 15(30), 16(28), 16(53), 17(25), 17(52), 18(47), 18(25), 19(26), 19(56), 20(24), 20(55), 21(23), 21(51), 22(21), 22(45), 23(35), 23(15)
Daily Avg: 42.5, Peak: 09(97)","The 09:00 - 12:00 slot on Wednesday delivers 66/100 engagement, reaching users during pre-lunch browsing.
Traceback:
- Peak: 09:00 (97), +128% vs daily avg (42.5)
- vs Morning 06:00 - 09:00 (avg 57.0): +17% improvement
- vs Afternoon 12:00 - 15:00 (avg 49.2): +35% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 41.3): +61% improvement"
"Day: Thursday, Time: 09:00 - 12:00, Score: 56
Hourly: 01(23), 01(11), 02(23), 02(10), 03(25), 03(12), 04(35), 04(13), 05(46), 05(21), 06(57), 06(23), 07(76), 07(25), 08(95), 08(28), 09(28), 09(96), 10(30), 10(84), 11(27), 11(73), 12(24), 12(60), 13(23), 13(62), 14(25), 14(62), 15(53), 15(26), 16(26), 16(47), 17(26), 17(44), 18(43), 18(26), 19(29), 19(51), 20(30), 20(52), 21(28), 21(46), 22(22), 22(40), 23(30), 23(18)
Daily Avg: 38.1, Peak: 09(96)","Thursday's late morning window (09:00 - 12:00) shows strong performance with 56/100, capturing audiences during coffee break scrolling.
Traceback:
- Peak: 09:00 (96), +152% vs daily avg (38.1)
- vs Morning 06:00 - 09:00 (avg 50.7): +11% improvement
- vs Afternoon 12:00 - 15:00 (avg 42.7): +32% improvement
- vs Evening 18:00 - 21:00 (avg 38.5): +46% improvement"
"Day: Friday, Time: 09:00 - 12:00, Score: 57
Hourly: 01(25), 01(13), 02(23), 02(15), 03(27), 03(15), 04(33), 04(21), 05(49), 05(29), 06(52), 06(31), 07(72), 07(37), 08(85), 08(43), 09(45), 09(80), 10(43), 10(75), 11(36), 11(62), 12(32), 12(51), 13(35), 13(60), 14(35), 14(58), 15(52), 15(33), 16(30), 16(48), 17(30), 17(44), 18(44), 18(29), 19(33), 19(47), 20(31), 20(47), 21(29), 21(40), 22(25), 22(36), 23(25), 23(20)
Daily Avg: 39.7, Peak: 09(80)","The 09:00 - 12:00 slot on Friday delivers 57/100 engagement, reaching users during coffee break scrolling.
Traceback:
- Peak: 09:00 (80), +102% vs daily avg (39.7)
- vs Morning 06:00 - 09:00 (avg 53.3): +7% improvement
- vs Afternoon 12:00 - 15:00 (avg 45.2): +26% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 39.5): +44% improvement"
"Day: Saturday, Time: 09:00 - 12:00, Score: 49
Hourly: 01(16), 01(15), 02(15), 02(13), 03(21), 03(15), 04(27), 04(19), 05(40), 05(27), 06(44), 06(30), 07(52), 07(36), 08(63), 08(41), 09(42), 09(64), 10(42), 10(57), 11(39), 11(52), 12(31), 12(40), 13(33), 13(42), 14(31), 14(44), 15(41), 15(26), 16(28), 16(35), 17(25), 17(33), 18(33), 18(28), 19(30), 19(37), 20(30), 20(33), 21(28), 21(35), 22(24), 22(30), 23(20), 23(19)
Daily Avg: 33.2, Peak: 09(64)","The 09:00 - 12:00 slot on Saturday delivers 49/100 engagement, reaching users during pre-lunch browsing.
Traceback:
- Peak: 09:00 (64), +93% vs daily avg (33.2)
- vs Morning 06:00 - 09:00 (avg 44.3): +11% improvement
- vs Afternoon 12:00 - 15:00 (avg 36.8): +34% improvement
- vs Evening 18:00 - 21:00 (avg 31.8): +55% improvement"
"Day: Sunday, Time: 09:00 - 12:00, Score: 38
Hourly: 01(15), 01(14), 02(13), 02(12), 03(14), 03(11), 04(19), 04(18), 05(30), 05(24), 06(32), 06(28), 07(35), 07(29), 08(40), 08(33), 09(36), 09(41), 10(36), 10(40), 11(35), 11(40), 12(34), 12(35), 13(34), 13(38), 14(32), 14(38), 15(33), 15(31), 16(35), 16(33), 17(32), 17(31), 18(35), 18(34), 19(38), 19(40), 20(38), 20(37), 21(34), 21(36), 22(28), 22(31), 23(23), 23(21)
Daily Avg: 30.3, Peak: 09(41)","Sunday's late morning window (09:00 - 12:00) shows strong performance with 38/100, capturing audiences during pre-lunch browsing.
Traceback:
- Peak: 09:00 (41), +35% vs daily avg (30.3)
- vs Evening 18:00 - 21:00 (avg 37.0): +3% improvement
- vs Afternoon 12:00 - 15:00 (avg 35.2): +8% improvement
- vs Morning 06:00 - 09:00 (avg 32.8): +16% improvement"
"Day: Friday, Time: 15:00 - 18:00, Score: 89
Hourly: 01(40), 01(28), 01(53), 01(38), 02(54), 02(21), 02(42), 02(43), 03(39), 03(35), 03(17), 03(44), 04(43), 04(68), 04(41), 04(60), 05(66), 05(58), 05(71), 05(84), 06(74), 06(85), 06(74), 06(73), 07(69), 07(85), 07(84), 07(67), 08(60), 08(90), 08(87), 08(83), 09(79), 09(64), 09(78), 09(89), 10(92), 10(94), 10(66), 10(78), 11(84), 11(78), 11(76), 11(89), 12(84), 12(78), 12(100), 12(83), 13(77), 13(87), 13(91), 13(74), 14(84), 14(69), 14(86), 14(77), 15(92), 15(82), 15(88), 15(82), 16(100), 16(99), 16(88), 17(77), 17(82), 17(100), 18(72), 18(76), 18(83), 19(61), 19(79), 20(72), 20(57), 21(62), 21(55), 22(58), 22(50), 23(38), 23(52)
Daily Avg: 70.1, Peak: 16(100)","Friday's late afternoon window (15:00 - 18:00) shows strong performance with 89/100, capturing audiences during end-of-workday checks.
Traceback:
- Peak: 16:00 (100), +43% vs daily avg (70.1)
- vs Afternoon 12:00 - 15:00 (avg 82.5): +8% improvement
- vs Late Morning 09:00 - 12:00 (avg 80.6): +10% improvement
- vs Morning 06:00 - 09:00 (avg 77.6): +15% improvement"
"Day: Saturday, Time: 09:00 - 12:00, Score: 88
Hourly: 01(46), 01(58), 02(42), 02(38), 03(38), 03(43), 04(49), 04(53), 05(53), 05(69), 06(61), 06(79), 07(60), 07(71), 08(63), 08(74), 09(89), 09(80), 10(100), 10(80), 11(95), 11(81), 12(84), 12(77), 13(85), 13(78), 14(80), 14(69), 15(74), 15(84), 16(76), 16(78), 17(76), 17(76), 18(73), 18(83), 19(84), 19(76), 20(67), 20(71), 21(66), 21(57), 22(48), 22(45), 23(44), 23(45)
Daily Avg: 67.8, Peak: 10(100)","Saturday's late morning window (09:00 - 12:00) shows strong performance with 88/100, capturing audiences during pre-lunch browsing.
Traceback:
- Peak: 10:00 (100), +47% vs daily avg (67.8)
- vs Afternoon 12:00 - 15:00 (avg 78.8): +11% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 77.3): +13% improvement
- vs Evening 18:00 - 21:00 (avg 75.7): +16% improvement"
"Day: Sunday, Time: 09:00 - 12:00, Score: 82
Hourly: 01(33), 01(48), 02(30), 02(43), 03(15), 03(45), 04(36), 04(54), 05(52), 05(61), 06(67), 06(69), 07(56), 07(67), 08(56), 08(90), 09(86), 09(75), 10(95), 10(78), 11(90), 11(71), 12(85), 12(72), 13(86), 13(72), 14(81), 14(75), 15(74), 15(82), 16(90), 16(77), 17(77), 17(75), 18(72), 18(82), 19(79), 19(67), 20(70), 20(67), 21(61), 21(59), 22(53), 22(41), 23(41), 23(51)
Daily Avg: 65.3, Peak: 10(95)","Sunday's late morning window (09:00 - 12:00) shows strong performance with 82/100, capturing audiences during pre-lunch browsing.
Traceback:
- Peak: 10:00 (95), +45% vs daily avg (65.3)
- vs Late Afternoon 15:00 - 18:00 (avg 79.2): +4% improvement
- vs Afternoon 12:00 - 15:00 (avg 78.5): +5% improvement
- vs Evening 18:00 - 21:00 (avg 72.8): +13% improvement"
"Day: Monday, Time: 09:00 - 12:00, Score: 84
Hourly: 01(30), 01(34), 02(55), 02(48), 03(45), 03(22), 04(53), 04(59), 05(59), 05(76), 06(59), 06(64), 07(58), 07(70), 08(67), 08(71), 09(81), 09(81), 10(83), 10(76), 11(90), 11(92), 12(69), 12(79), 13(76), 13(80), 14(70), 14(78), 15(88), 15(83), 16(90), 16(80), 17(82), 17(73), 18(64), 18(76), 19(86), 19(64), 20(68), 20(55), 21(63), 21(51), 22(51), 22(54), 22(50), 23(34), 23(41), 23(52)
Daily Avg: 65.2, Peak: 11(92)","The 09:00 - 12:00 slot on Monday delivers 84/100 engagement, reaching users during pre-lunch browsing.
Traceback:
- Peak: 11:00 (92), +41% vs daily avg (65.2)
- vs Late Afternoon 15:00 - 18:00 (avg 82.7): +1% improvement
- vs Afternoon 12:00 - 15:00 (avg 75.3): +11% improvement
- vs Evening 18:00 - 21:00 (avg 68.8): +22% improvement"
"Day: Tuesday, Time: 09:00 - 12:00, Score: 76
Hourly: 01(39), 01(48), 01(36), 02(30), 02(45), 02(32), 03(34), 03(48), 03(33), 04(65), 04(40), 04(41), 05(56), 05(47), 05(52), 06(67), 06(66), 06(69), 07(62), 07(76), 07(64), 08(84), 08(69), 08(57), 09(92), 09(71), 09(66), 10(77), 10(81), 10(65), 11(87), 11(71), 11(77), 12(72), 12(61), 12(71), 13(67), 13(67), 13(77), 14(67), 14(69), 14(79), 15(75), 15(89), 15(73), 16(78), 16(71), 16(80), 17(70), 17(65), 17(74), 18(75), 18(72), 18(68), 19(76), 19(59), 19(76), 20(61), 20(55), 20(60), 21(57), 21(55), 21(60), 22(53), 22(44), 22(59), 23(42), 23(38), 23(54)
Daily Avg: 62.6, Peak: 09(92)","The 09:00 - 12:00 slot on Tuesday delivers 76/100 engagement, reaching users during mid-morning work breaks.
Traceback:
- Peak: 09:00 (92), +47% vs daily avg (62.6)
- vs Late Afternoon 15:00 - 18:00 (avg 75.0): +2% improvement
- vs Afternoon 12:00 - 15:00 (avg 70.0): +9% improvement
- vs Morning 06:00 - 09:00 (avg 68.2): +12% improvement"
"Day: Wednesday, Time: 09:00 - 12:00, Score: 83
Hourly: 01(34), 01(26), 01(33), 02(34), 02(49), 02(29), 03(42), 03(28), 03(31), 04(43), 04(46), 04(46), 05(67), 05(52), 05(54), 06(73), 06(74), 06(60), 07(75), 07(85), 07(67), 08(83), 08(73), 08(72), 09(89), 09(76), 09(80), 10(80), 10(83), 10(74), 11(89), 11(92), 11(84), 12(74), 12(85), 12(84), 13(71), 13(83), 13(76), 14(66), 14(76), 14(85), 15(89), 15(76), 15(72), 16(78), 16(81), 16(84), 17(89), 17(79), 17(90), 18(77), 18(78), 18(78), 19(88), 19(71), 19(73), 20(72), 20(70), 20(73), 21(62), 21(61), 21(62), 22(59), 22(65), 22(50), 23(54), 23(84), 23(53)
Daily Avg: 68.0, Peak: 11(92)","Wednesday late morning captures users during pre-lunch browsing, with a commanding 83/100 engagement score.
Traceback:
- Peak: 11:00 (92), +35% vs daily avg (68.0)
- vs Late Afternoon 15:00 - 18:00 (avg 82.0): +1% improvement
- vs Afternoon 12:00 - 15:00 (avg 77.8): +7% improvement
- vs Evening 18:00 - 21:00 (avg 75.6): +10% improvement"
"Day: Thursday, Time: 09:00 - 12:00, Score: 91
Hourly: 01(50), 01(49), 01(33), 02(42), 02(39), 02(34), 03(41), 03(27), 03(43), 04(37), 04(57), 04(61), 05(93), 05(62), 05(85), 06(87), 06(89), 06(71), 07(76), 07(94), 07(83), 08(100), 08(97), 08(95), 09(100), 09(84), 09(93), 10(91), 10(87), 10(87), 11(100), 11(80), 11(98), 12(96), 12(85), 12(75), 13(80), 13(81), 13(85), 14(72), 14(86), 14(91), 15(83), 15(93), 15(82), 16(85), 16(86), 16(88), 16(74), 17(67), 17(80), 17(76), 17(91), 18(67), 18(89), 18(70), 18(63), 19(84), 19(67), 19(66), 19(80), 20(69), 20(62), 20(71), 20(75), 21(59), 21(51), 21(66), 21(64), 22(59), 22(49), 22(51), 22(55), 23(48), 23(41), 23(46), 23(34)
Daily Avg: 71.5, Peak: 11(100)","Thursday's late morning window (09:00 - 12:00) shows strong performance with 91/100, capturing audiences during pre-lunch browsing.
Traceback:
- Peak: 11:00 (100), +40% vs daily avg (71.5)
- vs Morning 06:00 - 09:00 (avg 88.0): +4% improvement
- vs Afternoon 12:00 - 15:00 (avg 83.4): +9% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 82.3): +11% improvement"
"Day: Thursday, Time: 12:00 - 15:00, Score: 76
Hourly: 01(18), 01(18), 01(15), 02(9), 02(10), 02(15), 03(11), 03(11), 03(14), 04(25), 04(23), 04(14), 05(22), 05(46), 05(58), 06(58), 06(29), 06(48), 07(45), 07(57), 07(61), 08(47), 08(69), 08(70), 09(75), 09(46), 09(73), 10(83), 10(51), 10(76), 11(90), 11(59), 11(97), 12(91), 12(100), 12(52), 13(79), 13(56), 13(99), 14(89), 14(45), 14(72), 15(71), 15(46), 15(43), 15(79), 16(93), 16(50), 16(48), 16(90), 17(47), 17(46), 17(85), 17(90), 18(51), 18(85), 18(71), 18(48), 19(72), 19(42), 19(41), 19(62), 20(39), 20(32), 20(47), 20(51), 21(45), 21(30), 21(35), 21(38), 22(27), 22(36), 22(27), 22(25), 23(21), 23(25), 23(23), 23(22)
Daily Avg: 50.1, Peak: 12(100)","Thursday's afternoon window (12:00 - 15:00) shows strong performance with 76/100, capturing audiences during afternoon work lulls.
Traceback:
- Peak: 12:00 (100), +100% vs daily avg (50.1)
- vs Late Morning 09:00 - 12:00 (avg 72.2): +5% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 65.7): +16% improvement
- vs Morning 06:00 - 09:00 (avg 53.8): +41% improvement"
"Day: Friday, Time: 15:00 - 18:00, Score: 74
Hourly: 01(16), 01(11), 01(17), 01(15), 02(9), 02(17), 02(13), 02(9), 03(16), 03(21), 03(17), 04(20), 04(22), 04(24), 04(17), 05(26), 05(22), 05(56), 05(29), 06(68), 06(24), 06(41), 06(30), 07(36), 07(39), 07(31), 07(74), 08(28), 08(66), 08(40), 08(46), 09(64), 09(38), 09(43), 09(55), 10(76), 10(75), 10(42), 10(65), 11(83), 11(84), 11(48), 12(100), 12(51), 12(82), 13(46), 13(89), 13(80), 14(40), 14(75), 14(67), 15(72), 15(47), 15(79), 16(90), 16(82), 16(54), 17(50), 17(95), 17(98), 18(52), 18(87), 19(39), 19(72), 20(56), 20(42), 21(49), 21(33), 22(39), 22(26), 23(30), 23(21)
Daily Avg: 47.4, Peak: 17(98)","Friday late afternoon captures users during afternoon break scrolling, with a commanding 74/100 engagement score.
Traceback:
- Peak: 17:00 (98), +107% vs daily avg (47.4)
- vs Afternoon 12:00 - 15:00 (avg 70.0): +6% improvement
- vs Late Morning 09:00 - 12:00 (avg 61.2): +21% improvement
- vs Evening 18:00 - 21:00 (avg 58.0): +28% improvement"
"Day: Tuesday, Time: 09:00 - 12:00, Score: 51
Hourly: 01(13), 01(14), 01(12), 02(8), 02(9), 02(12), 03(12), 03(14), 04(21), 04(18), 04(24), 05(31), 05(31), 05(33), 06(33), 06(38), 06(30), 07(36), 07(40), 07(38), 08(50), 08(33), 08(35), 09(44), 09(45), 09(43), 10(55), 10(51), 10(53), 11(57), 11(53), 11(60), 12(49), 12(51), 12(52), 13(51), 13(51), 13(49), 14(46), 14(48), 14(48), 15(45), 15(44), 15(47), 16(46), 16(47), 16(55), 17(55), 17(58), 17(56), 18(49), 18(57), 18(50), 19(50), 19(45), 19(43), 20(40), 20(37), 20(39), 21(32), 21(35), 21(30), 22(22), 22(24), 22(29), 23(21), 23(21), 23(28)
Daily Avg: 38.2, Peak: 11(60)","The 09:00 - 12:00 slot on Tuesday delivers 51/100 engagement, reaching users during coffee break scrolling.
Traceback:
- Peak: 11:00 (60), +57% vs daily avg (38.2)
- vs Late Afternoon 15:00 - 18:00 (avg 50.3): +2% improvement
- vs Afternoon 12:00 - 15:00 (avg 49.4): +4% improvement
- vs Evening 18:00 - 21:00 (avg 45.6): +12% improvement"
"Day: Wednesday, Time: 09:00 - 12:00, Score: 52
Hourly: 01(14), 01(18), 01(16), 02(11), 02(16), 02(14), 03(11), 03(13), 03(14), 04(14), 04(20), 04(17), 05(37), 05(27), 05(23), 06(35), 06(37), 06(34), 07(39), 07(44), 07(33), 08(41), 08(35), 08(41), 09(48), 09(44), 09(48), 10(52), 10(47), 10(54), 11(61), 11(55), 11(58), 12(49), 12(58), 12(53), 13(48), 13(42), 13(53), 14(50), 14(45), 14(43), 15(45), 15(50), 15(56), 16(46), 16(52), 16(45), 17(44), 17(63), 17(50), 18(48), 18(58), 18(66), 19(44), 19(57), 19(42), 20(35), 20(45), 20(39), 21(31), 21(42), 21(28), 22(27), 22(33), 22(31), 23(15), 23(25), 23(25)
Daily Avg: 38.5, Peak: 11(61)","The 09:00 - 12:00 slot on Wednesday delivers 52/100 engagement, reaching users during pre-lunch browsing.
Traceback:
- Peak: 11:00 (61), +58% vs daily avg (38.5)
- vs Late Afternoon 15:00 - 18:00 (avg 50.1): +4% improvement
- vs Afternoon 12:00 - 15:00 (avg 49.0): +6% improvement
- vs Evening 18:00 - 21:00 (avg 48.2): +8% improvement"
"Day: Saturday, Time: 15:00 - 18:00, Score: 71
Hourly: 01(17), 01(21), 02(11), 02(14), 03(14), 03(15), 04(24), 04(31), 05(31), 05(46), 06(42), 06(56), 07(45), 07(64), 08(42), 08(69), 09(61), 09(50), 10(82), 10(57), 11(100), 11(55), 12(89), 12(59), 13(82), 13(53), 14(70), 14(51), 15(49), 15(77), 16(82), 16(64), 17(91), 17(63), 18(67), 18(96), 19(72), 19(54), 20(58), 20(44), 21(46), 21(37), 22(39), 22(27), 23(22), 23(29)
Daily Avg: 51.5, Peak: 17(91)","Saturday late afternoon captures users during post-lunch browsing, with a commanding 71/100 engagement score.
Traceback:
- Peak: 17:00 (91), +77% vs daily avg (51.5)
- vs Late Morning 09:00 - 12:00 (avg 67.5): +5% improvement
- vs Afternoon 12:00 - 15:00 (avg 67.3): +5% improvement
- vs Evening 18:00 - 21:00 (avg 65.2): +9% improvement"
"Day: Sunday, Time: 09:00 - 12:00, Score: 75
Hourly: 01(12), 01(21), 02(15), 02(16), 03(10), 03(17), 04(18), 04(20), 05(37), 05(42), 06(47), 06(52), 07(52), 07(64), 08(62), 08(66), 09(74), 09(70), 10(80), 10(67), 11(89), 11(68), 12(88), 12(77), 13(76), 13(62), 14(67), 14(61), 15(56), 15(68), 16(69), 16(68), 17(66), 17(64), 18(57), 18(62), 19(47), 19(46), 20(38), 20(36), 21(32), 21(27), 22(29), 22(26), 23(20), 23(17)
Daily Avg: 49.1, Peak: 11(89)","The 09:00 - 12:00 slot on Sunday delivers 75/100 engagement, reaching users during pre-lunch browsing.
Traceback:
- Peak: 11:00 (89), +81% vs daily avg (49.1)
- vs Afternoon 12:00 - 15:00 (avg 71.8): +4% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 65.2): +15% improvement
- vs Morning 06:00 - 09:00 (avg 57.2): +31% improvement"
"Day: Monday, Time: 15:00 - 18:00, Score: 52
Hourly: 01(14), 01(15), 02(8), 02(15), 03(12), 03(18), 04(20), 04(20), 05(32), 05(24), 06(30), 06(32), 07(33), 07(31), 08(34), 08(38), 09(38), 09(42), 10(42), 10(42), 11(61), 11(55), 12(47), 12(56), 13(49), 13(42), 14(43), 14(47), 15(48), 15(49), 16(51), 16(57), 17(50), 17(56), 18(55), 18(45), 19(40), 19(45), 20(34), 20(39), 21(30), 21(33), 22(28), 22(31), 23(22), 23(23)
Daily Avg: 36.4, Peak: 16(57)","Monday late afternoon captures users during post-lunch browsing, with a commanding 52/100 engagement score.
Traceback:
- Peak: 16:00 (57), +57% vs daily avg (36.4)
- vs Afternoon 12:00 - 15:00 (avg 47.3): +10% improvement
- vs Late Morning 09:00 - 12:00 (avg 46.7): +11% improvement
- vs Evening 18:00 - 21:00 (avg 43.0): +20% improvement"
"Day: Tuesday, Time: 09:00 - 12:00, Score: 82
Hourly: 01(23), 02(23), 03(23), 03(23), 04(31), 04(25), 05(37), 05(40), 06(38), 06(41), 07(47), 07(65), 08(60), 08(88), 09(74), 09(98), 10(94), 10(74), 11(63), 11(92), 12(45), 12(65), 13(47), 13(78), 14(56), 14(88), 15(72), 15(52), 16(59), 16(45), 17(52), 17(39), 18(42), 18(32), 19(35), 19(45), 20(45), 20(37), 21(45), 21(35), 22(40), 22(28), 23(30), 23(23)
Daily Avg: 49.9, Peak: 09(98)","The 09:00 - 12:00 slot on Tuesday delivers 82/100 engagement, reaching users during coffee break scrolling.
Traceback:
- Peak: 09:00 (98), +96% vs daily avg (49.9)
- vs Afternoon 12:00 - 15:00 (avg 63.2): +31% improvement
- vs Morning 06:00 - 09:00 (avg 56.5): +46% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 53.2): +55% improvement"
"Day: Friday, Time: 09:00 - 12:00, Score: 71
Hourly: 01(19), 01(21), 02(20), 02(19), 03(14), 03(26), 04(24), 04(18), 05(28), 05(30), 06(33), 06(38), 07(39), 07(50), 08(57), 08(76), 09(61), 09(88), 10(90), 10(65), 11(72), 11(50), 12(51), 12(44), 13(50), 13(65), 14(67), 14(54), 15(53), 15(63), 16(45), 16(55), 17(46), 17(38), 18(33), 19(34), 20(34), 21(33), 22(29), 23(25)
Daily Avg: 43.9, Peak: 10(90)","The 09:00 - 12:00 slot on Friday delivers 71/100 engagement, reaching users during pre-lunch browsing.
Traceback:
- Peak: 10:00 (90), +105% vs daily avg (43.9)
- vs Afternoon 12:00 - 15:00 (avg 55.2): +29% improvement
- vs Late Afternoon 15:00 - 18:00 (avg 50.0): +42% improvement
- vs Morning 06:00 - 09:00 (avg 48.8): +45% improvement"
